coverage	n
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	0
28756	0
28757	0
28758	0
28759	0
28760	0
28761	0
28762	0
28763	0
28764	0
28765	0
28766	0
28767	0
28768	0
28769	0
28770	0
28771	0
28772	0
28773	0
28774	0
28775	0
28776	0
28777	0
28778	0
28779	0
28780	0
28781	0
28782	0
28783	0
28784	0
28785	0
28786	0
28787	0
28788	0
28789	0
28790	0
28791	0
28792	0
28793	0
28794	0
28795	0
28796	0
28797	0
28798	0
28799	0
28800	0
28801	0
28802	0
28803	0
28804	0
28805	0
28806	0
28807	0
28808	0
28809	0
28810	0
28811	0
28812	0
28813	0
28814	0
28815	0
28816	0
28817	0
28818	0
28819	0
28820	0
28821	0
28822	0
28823	0
28824	0
28825	0
28826	0
28827	0
28828	0
28829	0
28830	0
28831	0
28832	0
28833	0
28834	0
28835	0
28836	0
28837	0
28838	0
28839	0
28840	0
28841	0
28842	0
28843	0
28844	0
28845	0
28846	0
28847	0
28848	0
28849	0
28850	0
28851	0
28852	0
28853	0
28854	0
28855	0
28856	0
28857	0
28858	0
28859	0
28860	0
28861	0
28862	0
28863	0
28864	0
28865	0
28866	0
28867	0
28868	0
28869	0
28870	0
28871	0
28872	0
28873	0
28874	0
28875	0
28876	0
28877	0
28878	0
28879	0
28880	0
28881	0
28882	0
28883	0
28884	0
28885	0
28886	0
28887	0
28888	0
28889	0
28890	0
28891	0
28892	0
28893	0
28894	0
28895	0
28896	0
28897	0
28898	0
28899	0
28900	0
28901	0
28902	0
28903	0
28904	0
28905	0
28906	0
28907	0
28908	0
28909	0
28910	0
28911	0
28912	0
28913	0
28914	0
28915	0
28916	0
28917	0
28918	0
28919	0
28920	0
28921	0
28922	0
28923	0
28924	0
28925	0
28926	0
28927	0
28928	0
28929	0
28930	0
28931	0
28932	0
28933	0
28934	0
28935	0
28936	0
28937	0
28938	0
28939	0
28940	0
28941	0
28942	0
28943	0
28944	0
28945	0
28946	0
28947	0
28948	0
28949	0
28950	0
28951	0
28952	0
28953	0
28954	0
28955	0
28956	0
28957	0
28958	0
28959	0
28960	0
28961	0
28962	0
28963	0
28964	0
28965	0
28966	0
28967	0
28968	0
28969	0
28970	0
28971	0
28972	0
28973	0
28974	0
28975	0
28976	0
28977	0
28978	0
28979	0
28980	0
28981	0
28982	0
28983	0
28984	0
28985	0
28986	0
28987	0
28988	0
28989	0
28990	0
28991	0
28992	0
28993	0
28994	0
28995	0
28996	0
28997	0
28998	0
28999	0
29000	0
29001	0
29002	0
29003	0
29004	0
29005	0
29006	0
29007	0
29008	0
29009	0
29010	0
29011	0
29012	0
29013	0
29014	0
29015	0
29016	0
29017	0
29018	0
29019	0
29020	0
29021	0
29022	0
29023	0
29024	0
29025	0
29026	0
29027	0
29028	0
29029	0
29030	0
29031	0
29032	0
29033	0
29034	0
29035	0
29036	0
29037	0
29038	0
29039	0
29040	0
29041	0
29042	0
29043	0
29044	0
29045	0
29046	0
29047	0
29048	0
29049	0
29050	0
29051	0
29052	0
29053	0
29054	0
29055	0
29056	0
29057	0
29058	0
29059	0
29060	0
29061	0
29062	0
29063	0
29064	0
29065	0
29066	0
29067	0
29068	0
29069	0
29070	0
29071	0
29072	0
29073	0
29074	0
29075	0
29076	0
29077	0
29078	0
29079	0
29080	0
29081	0
29082	0
29083	0
29084	0
29085	0
29086	0
29087	0
29088	0
29089	0
29090	0
29091	0
29092	0
29093	0
29094	0
29095	0
29096	0
29097	0
29098	0
29099	0
29100	0
29101	0
29102	0
29103	0
29104	0
29105	0
29106	0
29107	0
29108	0
29109	0
29110	0
29111	0
29112	0
29113	0
29114	0
29115	0
29116	0
29117	0
29118	0
29119	0
29120	0
29121	0
29122	0
29123	0
29124	0
29125	0
29126	0
29127	0
29128	0
29129	0
29130	0
29131	0
29132	0
29133	0
29134	0
29135	0
29136	0
29137	0
29138	0
29139	0
29140	0
29141	0
29142	0
29143	0
29144	0
29145	0
29146	0
29147	0
29148	0
29149	0
29150	0
29151	0
29152	0
29153	0
29154	0
29155	0
29156	0
29157	0
29158	0
29159	0
29160	0
29161	0
29162	0
29163	0
29164	0
29165	0
29166	0
29167	0
29168	0
29169	0
29170	0
29171	0
29172	0
29173	0
29174	0
29175	0
29176	0
29177	0
29178	0
29179	0
29180	0
29181	0
29182	0
29183	0
29184	0
29185	0
29186	0
29187	0
29188	0
29189	0
29190	0
29191	0
29192	0
29193	0
29194	0
29195	0
29196	0
29197	0
29198	0
29199	0
29200	0
29201	0
29202	0
29203	0
29204	0
29205	0
29206	0
29207	0
29208	0
29209	0
29210	0
29211	0
29212	0
29213	0
29214	0
29215	0
29216	0
29217	0
29218	0
29219	0
29220	0
29221	0
29222	0
29223	0
29224	0
29225	0
29226	0
29227	0
29228	0
29229	0
29230	0
29231	0
29232	0
29233	0
29234	0
29235	0
29236	0
29237	0
29238	0
29239	0
29240	0
29241	0
29242	0
29243	0
29244	0
29245	0
29246	0
29247	0
29248	0
29249	0
29250	0
29251	0
29252	0
29253	0
29254	0
29255	0
29256	0
29257	0
29258	0
29259	0
29260	0
29261	0
29262	0
29263	0
29264	0
29265	0
29266	0
29267	0
29268	0
29269	0
29270	0
29271	0
29272	0
29273	0
29274	0
29275	0
29276	0
29277	0
29278	0
29279	0
29280	0
29281	0
29282	0
29283	0
29284	0
29285	0
29286	0
29287	0
29288	0
29289	0
29290	0
29291	0
29292	0
29293	0
29294	0
29295	0
29296	0
29297	0
29298	0
29299	0
29300	0
29301	0
29302	0
29303	0
29304	0
29305	0
29306	0
29307	0
29308	0
29309	0
29310	0
29311	0
29312	0
29313	0
29314	0
29315	0
29316	0
29317	0
29318	0
29319	0
29320	0
29321	0
29322	0
29323	0
29324	0
29325	0
29326	0
29327	0
29328	0
29329	0
29330	0
29331	0
29332	0
29333	0
29334	0
29335	0
29336	0
29337	0
29338	0
29339	0
29340	0
29341	0
29342	0
29343	0
29344	0
29345	0
29346	0
29347	0
29348	0
29349	0
29350	0
29351	0
29352	0
29353	0
29354	0
29355	0
29356	0
29357	0
29358	0
29359	0
29360	0
29361	0
29362	0
29363	0
29364	0
29365	0
29366	0
29367	0
29368	0
29369	0
29370	0
29371	0
29372	0
29373	0
29374	0
29375	0
29376	0
29377	0
29378	0
29379	0
29380	0
29381	0
29382	0
29383	0
29384	0
29385	0
29386	0
29387	0
29388	0
29389	0
29390	0
29391	0
29392	0
29393	0
29394	0
29395	0
29396	0
29397	0
29398	0
29399	0
29400	0
29401	0
29402	0
29403	0
29404	0
29405	0
29406	0
29407	0
29408	0
29409	0
29410	0
29411	0
29412	0
29413	0
29414	0
29415	0
29416	0
29417	0
29418	0
29419	0
29420	0
29421	0
29422	0
29423	0
29424	0
29425	0
29426	0
29427	0
29428	0
29429	0
29430	0
29431	0
29432	0
29433	0
29434	0
29435	0
29436	0
29437	0
29438	0
29439	0
29440	0
29441	0
29442	0
29443	0
29444	0
29445	0
29446	0
29447	0
29448	0
29449	0
29450	0
29451	0
29452	0
29453	0
29454	0
29455	0
29456	0
29457	0
29458	0
29459	0
29460	0
29461	0
29462	0
29463	0
29464	0
29465	0
29466	0
29467	0
29468	0
29469	0
29470	0
29471	0
29472	0
29473	0
29474	0
29475	0
29476	0
29477	0
29478	0
29479	0
29480	0
29481	0
29482	0
29483	0
29484	0
29485	0
29486	0
29487	0
29488	0
29489	0
29490	0
29491	0
29492	0
29493	0
29494	0
29495	0
29496	0
29497	0
29498	0
29499	0
29500	0
29501	0
29502	0
29503	0
29504	0
29505	0
29506	0
29507	0
29508	0
29509	0
29510	0
29511	0
29512	0
29513	0
29514	0
29515	0
29516	0
29517	0
29518	0
29519	0
29520	0
29521	0
29522	0
29523	0
29524	0
29525	0
29526	0
29527	0
29528	0
29529	0
29530	0
29531	0
29532	0
29533	0
29534	0
29535	0
29536	0
29537	0
29538	0
29539	0
29540	0
29541	0
29542	0
29543	0
29544	0
29545	0
29546	0
29547	0
29548	0
29549	0
29550	0
29551	0
29552	0
29553	0
29554	0
29555	0
29556	0
29557	0
29558	0
29559	0
29560	0
29561	0
29562	0
29563	0
29564	0
29565	0
29566	0
29567	0
29568	0
29569	0
29570	0
29571	0
29572	0
29573	0
29574	0
29575	0
29576	0
29577	0
29578	0
29579	0
29580	0
29581	0
29582	0
29583	0
29584	0
29585	0
29586	0
29587	0
29588	0
29589	0
29590	0
29591	0
29592	0
29593	0
29594	0
29595	0
29596	0
29597	0
29598	0
29599	0
29600	0
29601	0
29602	0
29603	0
29604	0
29605	0
29606	0
29607	0
29608	0
29609	0
29610	0
29611	0
29612	0
29613	0
29614	0
29615	0
29616	0
29617	0
29618	0
29619	0
29620	0
29621	0
29622	0
29623	0
29624	0
29625	0
29626	0
29627	0
29628	0
29629	0
29630	0
29631	0
29632	0
29633	0
29634	0
29635	0
29636	0
29637	0
29638	0
29639	0
29640	0
29641	0
29642	0
29643	0
29644	0
29645	0
29646	0
29647	0
29648	0
29649	0
29650	0
29651	0
29652	0
29653	0
29654	0
29655	0
29656	0
29657	0
29658	0
29659	0
29660	0
29661	0
29662	0
29663	0
29664	0
29665	0
29666	0
29667	0
29668	0
29669	0
29670	0
29671	0
29672	0
29673	0
29674	0
29675	0
29676	0
29677	0
29678	0
29679	0
29680	0
29681	0
29682	0
29683	0
29684	0
29685	0
29686	0
29687	0
29688	0
29689	0
29690	0
29691	0
29692	0
29693	0
29694	0
29695	0
29696	0
29697	0
29698	0
29699	0
29700	0
29701	0
29702	0
29703	0
29704	0
29705	0
29706	0
29707	0
29708	0
29709	0
29710	0
29711	0
29712	0
29713	0
29714	0
29715	0
29716	0
29717	0
29718	0
29719	0
29720	0
29721	0
29722	0
29723	0
29724	0
29725	0
29726	0
29727	0
29728	0
29729	0
29730	0
29731	0
29732	0
29733	0
29734	0
29735	0
29736	0
29737	0
29738	0
29739	0
29740	0
29741	1
29742	0
29743	0
29744	0
29745	0
29746	0
29747	0
29748	0
29749	0
29750	0
29751	0
29752	0
29753	0
29754	0
29755	0
29756	0
29757	0
29758	0
29759	0
29760	0
29761	0
29762	0
29763	0
29764	0
29765	0
29766	0
29767	0
29768	0
29769	0
29770	0
29771	0
29772	0
29773	0
29774	0
29775	0
29776	0
29777	0
29778	0
29779	0
29780	0
29781	0
29782	0
29783	0
29784	0
29785	0
29786	0
29787	0
29788	0
29789	0
29790	0
29791	0
29792	0
29793	0
29794	0
29795	0
29796	0
29797	0
29798	0
29799	0
29800	0
29801	0
29802	0
29803	0
29804	0
29805	0
29806	0
29807	0
29808	0
29809	0
29810	0
29811	0
29812	0
29813	0
29814	0
29815	0
29816	0
29817	0
29818	0
29819	0
29820	0
29821	0
29822	0
29823	0
29824	0
29825	0
29826	0
29827	0
29828	0
29829	0
29830	0
29831	0
29832	0
29833	0
29834	0
29835	0
29836	0
29837	0
29838	0
29839	0
29840	0
29841	0
29842	0
29843	0
29844	0
29845	0
29846	0
29847	0
29848	0
29849	0
29850	0
29851	0
29852	0
29853	0
29854	0
29855	0
29856	0
29857	0
29858	0
29859	0
29860	0
29861	0
29862	0
29863	0
29864	0
29865	0
29866	0
29867	0
29868	0
29869	0
29870	0
29871	0
29872	0
29873	0
29874	0
29875	0
29876	0
29877	0
29878	0
29879	0
29880	0
29881	0
29882	0
29883	0
29884	0
29885	0
29886	0
29887	0
29888	0
29889	0
29890	0
29891	0
29892	0
29893	0
29894	0
29895	0
29896	0
29897	0
29898	0
29899	0
29900	0
29901	0
29902	0
29903	0
29904	0
29905	0
29906	0
29907	0
29908	0
29909	0
29910	0
29911	0
29912	0
29913	0
29914	0
29915	0
29916	0
29917	0
29918	0
29919	0
29920	0
29921	0
29922	0
29923	0
29924	0
29925	0
29926	0
29927	0
29928	0
29929	0
29930	0
29931	0
29932	0
29933	0
29934	0
29935	0
29936	0
29937	0
29938	0
29939	0
29940	0
29941	0
29942	0
29943	0
29944	0
29945	0
29946	0
29947	0
29948	0
29949	0
29950	0
29951	0
29952	0
29953	0
29954	0
29955	0
29956	0
29957	0
29958	0
29959	0
29960	0
29961	0
29962	0
29963	0
29964	0
29965	0
29966	0
29967	0
29968	0
29969	0
29970	0
29971	0
29972	0
29973	0
29974	0
29975	0
29976	0
29977	0
29978	0
29979	0
29980	0
29981	0
29982	0
29983	0
29984	0
29985	0
29986	0
29987	0
29988	0
29989	0
29990	0
29991	0
29992	0
29993	0
29994	0
29995	0
29996	0
29997	0
29998	0
29999	0
30000	0
30001	0
30002	0
30003	0
30004	0
30005	0
30006	0
30007	0
30008	0
30009	0
30010	0
30011	0
30012	0
30013	0
30014	0
30015	0
30016	0
30017	0
30018	0
30019	0
30020	0
30021	0
30022	0
30023	0
30024	0
30025	0
30026	0
30027	0
30028	0
30029	0
30030	0
30031	0
30032	0
30033	0
30034	0
30035	0
30036	0
30037	0
30038	0
30039	0
30040	0
30041	0
30042	0
30043	0
30044	0
30045	0
30046	0
30047	0
30048	0
30049	0
30050	0
30051	0
30052	0
30053	0
30054	0
30055	0
30056	0
30057	0
30058	0
30059	0
30060	0
30061	0
30062	0
30063	0
30064	0
30065	0
30066	0
30067	0
30068	0
30069	0
30070	0
30071	0
30072	0
30073	0
30074	0
30075	0
30076	0
30077	0
30078	0
30079	0
30080	0
30081	0
30082	0
30083	0
30084	0
30085	0
30086	0
30087	0
30088	0
30089	0
30090	0
30091	0
30092	0
30093	0
30094	0
30095	0
30096	0
30097	0
30098	0
30099	0
30100	0
30101	0
30102	0
30103	0
30104	0
30105	0
30106	0
30107	0
30108	0
30109	0
30110	0
30111	0
30112	0
30113	0
30114	0
30115	0
30116	0
30117	0
30118	0
30119	0
30120	0
30121	0
30122	0
30123	0
30124	0
30125	0
30126	0
30127	0
30128	0
30129	0
30130	0
30131	0
30132	0
30133	0
30134	0
30135	0
30136	0
30137	0
30138	0
30139	0
30140	0
30141	0
30142	0
30143	0
30144	0
30145	0
30146	0
30147	0
30148	0
30149	0
30150	0
30151	0
30152	0
30153	0
30154	0
30155	0
30156	0
30157	0
30158	0
30159	0
30160	0
30161	0
30162	0
30163	0
30164	0
30165	0
30166	0
30167	0
30168	0
30169	0
30170	0
30171	0
30172	0
30173	0
30174	0
30175	0
30176	0
30177	0
30178	0
30179	0
30180	0
30181	0
30182	0
30183	0
30184	0
30185	0
30186	0
30187	0
30188	0
30189	0
30190	0
30191	0
30192	0
30193	0
30194	0
30195	0
30196	0
30197	0
30198	0
30199	0
30200	0
30201	0
30202	0
30203	0
30204	0
30205	0
30206	0
30207	0
30208	0
30209	0
30210	0
30211	0
30212	0
30213	0
30214	0
30215	0
30216	0
30217	0
30218	0
30219	0
30220	0
30221	0
30222	0
30223	0
30224	0
30225	0
30226	0
30227	0
30228	0
30229	0
30230	0
30231	0
30232	0
30233	0
30234	0
30235	0
30236	0
30237	0
30238	0
30239	0
30240	0
30241	0
30242	0
30243	0
30244	0
30245	0
30246	0
30247	0
30248	0
30249	0
30250	0
30251	0
30252	0
30253	0
30254	0
30255	0
30256	0
30257	0
30258	0
30259	0
30260	0
30261	0
30262	0
30263	0
30264	0
30265	0
30266	0
30267	0
30268	0
30269	0
30270	0
30271	0
30272	0
30273	0
30274	0
30275	0
30276	0
30277	0
30278	0
30279	0
30280	0
30281	0
30282	0
30283	0
30284	0
30285	0
30286	0
30287	0
30288	0
30289	0
30290	0
30291	0
30292	0
30293	0
30294	0
30295	0
30296	0
30297	0
30298	0
30299	0
30300	0
30301	0
30302	0
30303	0
30304	0
30305	0
30306	0
30307	0
30308	0
30309	0
30310	0
30311	0
30312	0
30313	0
30314	0
30315	0
30316	0
30317	0
30318	0
30319	0
30320	0
30321	0
30322	0
30323	0
30324	0
30325	0
30326	0
30327	0
30328	0
30329	0
30330	0
30331	0
30332	0
30333	0
30334	0
30335	0
30336	0
30337	0
30338	0
30339	0
30340	0
30341	0
30342	0
30343	0
30344	0
30345	0
30346	0
30347	0
30348	0
30349	0
30350	0
30351	0
30352	0
30353	0
30354	0
30355	0
30356	0
30357	0
30358	0
30359	0
30360	0
30361	0
30362	0
30363	0
30364	0
30365	0
30366	0
30367	0
30368	0
30369	0
30370	0
30371	0
30372	0
30373	0
30374	0
30375	0
30376	0
30377	0
30378	0
30379	0
30380	0
30381	0
30382	0
30383	0
30384	0
30385	0
30386	0
30387	0
30388	0
30389	0
30390	0
30391	0
30392	0
30393	0
30394	0
30395	0
30396	0
30397	0
30398	0
30399	0
30400	0
30401	0
30402	0
30403	0
30404	0
30405	0
30406	0
30407	0
30408	0
30409	0
30410	0
30411	0
30412	0
30413	0
30414	0
30415	0
30416	0
30417	0
30418	0
30419	0
30420	0
30421	0
30422	0
30423	0
30424	0
30425	0
30426	0
30427	0
30428	0
30429	0
30430	0
30431	0
30432	0
30433	0
30434	0
30435	0
30436	0
30437	0
30438	0
30439	0
30440	0
30441	0
30442	0
30443	0
30444	0
30445	0
30446	0
30447	0
30448	0
30449	0
30450	0
30451	0
30452	0
30453	0
30454	0
30455	0
30456	0
30457	0
30458	0
30459	0
30460	0
30461	0
30462	0
30463	0
30464	0
30465	0
30466	0
30467	0
30468	0
30469	0
30470	0
30471	0
30472	0
30473	0
30474	0
30475	0
30476	0
30477	0
30478	0
30479	0
30480	0
30481	0
30482	0
30483	0
30484	0
30485	0
30486	0
30487	0
30488	0
30489	0
30490	0
30491	0
30492	0
30493	0
30494	0
30495	0
30496	0
30497	0
30498	0
30499	0
30500	0
30501	0
30502	0
30503	0
30504	0
30505	0
30506	0
30507	0
30508	0
30509	0
30510	0
30511	0
30512	0
30513	0
30514	0
30515	0
30516	0
30517	0
30518	0
30519	0
30520	0
30521	0
30522	0
30523	0
30524	0
30525	0
30526	0
30527	0
30528	0
30529	0
30530	0
30531	0
30532	0
30533	0
30534	0
30535	0
30536	0
30537	0
30538	0
30539	0
30540	0
30541	0
30542	0
30543	0
30544	0
30545	0
30546	0
30547	0
30548	0
30549	0
30550	0
30551	0
30552	0
30553	0
30554	0
30555	0
30556	0
30557	0
30558	0
30559	0
30560	0
30561	0
30562	0
30563	0
30564	0
30565	0
30566	0
30567	0
30568	0
30569	0
30570	0
30571	0
30572	0
30573	0
30574	0
30575	0
30576	0
30577	0
30578	0
30579	0
30580	0
30581	0
30582	0
30583	0
30584	0
30585	0
30586	0
30587	0
30588	0
30589	0
30590	0
30591	0
30592	0
30593	0
30594	0
30595	0
30596	0
30597	0
30598	0
30599	0
30600	0
30601	0
30602	0
30603	0
30604	0
30605	0
30606	0
30607	0
30608	0
30609	0
30610	0
30611	0
30612	0
30613	0
30614	0
30615	0
30616	0
30617	0
30618	0
30619	0
30620	0
30621	0
30622	0
30623	0
30624	0
30625	0
30626	0
30627	0
30628	0
30629	0
30630	0
30631	0
30632	0
30633	0
30634	0
30635	0
30636	0
30637	0
30638	0
30639	0
30640	0
30641	0
30642	0
30643	0
30644	0
30645	0
30646	0
30647	0
30648	0
30649	0
30650	0
30651	0
30652	0
30653	0
30654	0
30655	0
30656	0
30657	0
30658	0
30659	0
30660	0
30661	0
30662	0
30663	0
30664	0
30665	0
30666	0
30667	0
30668	0
30669	0
30670	0
30671	0
30672	0
30673	0
30674	0
30675	0
30676	0
30677	0
30678	0
30679	0
30680	0
30681	0
30682	0
30683	0
30684	0
30685	0
30686	0
30687	0
30688	0
30689	0
30690	0
30691	0
30692	0
30693	0
30694	0
30695	0
30696	0
30697	0
30698	0
30699	0
30700	0
30701	0
30702	0
30703	0
30704	0
30705	0
30706	0
30707	0
30708	0
30709	0
30710	0
30711	0
30712	0
30713	0
30714	0
30715	0
30716	0
30717	0
30718	0
30719	0
30720	0
30721	0
30722	0
30723	0
30724	0
30725	0
30726	0
30727	0
30728	0
30729	0
30730	0
30731	0
30732	0
30733	0
30734	0
30735	0
30736	0
30737	0
30738	0
30739	0
30740	0
30741	0
30742	0
30743	0
30744	0
30745	0
30746	0
30747	0
30748	0
30749	0
30750	0
30751	0
30752	0
30753	0
30754	0
30755	0
30756	0
30757	0
30758	1
30759	0
30760	0
30761	0
30762	0
30763	0
30764	0
30765	0
30766	0
30767	0
30768	0
30769	0
30770	0
30771	0
30772	0
30773	0
30774	0
30775	0
30776	0
30777	0
30778	0
30779	0
30780	0
30781	0
30782	0
30783	0
30784	0
30785	0
30786	0
30787	0
30788	0
30789	0
30790	0
30791	0
30792	0
30793	0
30794	0
30795	0
30796	0
30797	0
30798	0
30799	0
30800	0
30801	0
30802	0
30803	0
30804	0
30805	0
30806	0
30807	0
30808	0
30809	0
30810	0
30811	0
30812	0
30813	0
30814	0
30815	0
30816	0
30817	0
30818	0
30819	0
30820	0
30821	0
30822	0
30823	0
30824	0
30825	0
30826	0
30827	0
30828	0
30829	0
30830	0
30831	0
30832	0
30833	0
30834	0
30835	0
30836	0
30837	0
30838	0
30839	0
30840	0
30841	0
30842	0
30843	0
30844	0
30845	0
30846	0
30847	0
30848	0
30849	0
30850	0
30851	0
30852	0
30853	0
30854	0
30855	0
30856	0
30857	0
30858	0
30859	0
30860	0
30861	0
30862	0
30863	0
30864	0
30865	0
30866	0
30867	0
30868	0
30869	0
30870	0
30871	0
30872	0
30873	0
30874	0
30875	0
30876	0
30877	0
30878	0
30879	0
30880	0
30881	0
30882	0
30883	0
30884	0
30885	0
30886	0
30887	0
30888	0
30889	0
30890	0
30891	0
30892	0
30893	0
30894	0
30895	0
30896	0
30897	0
30898	0
30899	0
30900	0
30901	0
30902	0
30903	0
30904	0
30905	0
30906	0
30907	0
30908	0
30909	0
30910	0
30911	0
30912	0
30913	0
30914	0
30915	0
30916	0
30917	0
30918	0
30919	0
30920	0
30921	0
30922	0
30923	0
30924	0
30925	0
30926	0
30927	0
30928	0
30929	0
30930	0
30931	0
30932	0
30933	0
30934	0
30935	0
30936	0
30937	0
30938	0
30939	0
30940	0
30941	0
30942	0
30943	0
30944	0
30945	0
30946	0
30947	0
30948	0
30949	0
30950	0
30951	0
30952	0
30953	0
30954	0
30955	0
30956	0
30957	0
30958	0
30959	0
30960	0
30961	0
30962	0
30963	0
30964	0
30965	0
30966	0
30967	0
30968	0
30969	0
30970	0
30971	0
30972	0
30973	0
30974	0
30975	0
30976	0
30977	0
30978	0
30979	0
30980	0
30981	0
30982	0
30983	0
30984	0
30985	0
30986	0
30987	0
30988	0
30989	0
30990	0
30991	0
30992	0
30993	0
30994	0
30995	0
30996	0
30997	0
30998	0
30999	0
31000	0
31001	0
31002	0
31003	0
31004	0
31005	0
31006	0
31007	0
31008	0
31009	0
31010	0
31011	0
31012	0
31013	0
31014	0
31015	0
31016	0
31017	0
31018	0
31019	0
31020	0
31021	0
31022	0
31023	0
31024	0
31025	0
31026	0
31027	0
31028	0
31029	0
31030	0
31031	0
31032	0
31033	0
31034	0
31035	0
31036	0
31037	0
31038	0
31039	0
31040	0
31041	0
31042	0
31043	0
31044	0
31045	0
31046	0
31047	0
31048	0
31049	0
31050	0
31051	0
31052	0
31053	0
31054	0
31055	0
31056	0
31057	0
31058	0
31059	0
31060	0
31061	0
31062	0
31063	0
31064	0
31065	0
31066	0
31067	0
31068	0
31069	0
31070	0
31071	0
31072	0
31073	0
31074	0
31075	0
31076	0
31077	0
31078	0
31079	0
31080	0
31081	0
31082	0
31083	0
31084	0
31085	0
31086	0
31087	0
31088	0
31089	0
31090	0
31091	0
31092	0
31093	0
31094	0
31095	0
31096	0
31097	0
31098	0
31099	0
31100	0
31101	0
31102	0
31103	0
31104	0
31105	0
31106	0
31107	0
31108	0
31109	0
31110	0
31111	0
31112	0
31113	0
31114	0
31115	0
31116	0
31117	0
31118	0
31119	0
31120	0
31121	0
31122	0
31123	0
31124	0
31125	0
31126	0
31127	0
31128	0
31129	0
31130	0
31131	0
31132	0
31133	0
31134	0
31135	0
31136	0
31137	0
31138	0
31139	0
31140	0
31141	0
31142	0
31143	0
31144	0
31145	0
31146	0
31147	0
31148	0
31149	0
31150	0
31151	0
31152	0
31153	0
31154	0
31155	0
31156	0
31157	0
31158	0
31159	0
31160	0
31161	0
31162	0
31163	0
31164	0
31165	0
31166	0
31167	0
31168	0
31169	0
31170	0
31171	0
31172	0
31173	0
31174	0
31175	0
31176	0
31177	0
31178	0
31179	0
31180	0
31181	0
31182	0
31183	0
31184	0
31185	0
31186	0
31187	0
31188	0
31189	0
31190	0
31191	0
31192	0
31193	0
31194	0
31195	0
31196	0
31197	0
31198	0
31199	0
31200	0
31201	0
31202	0
31203	0
31204	0
31205	0
31206	0
31207	0
31208	0
31209	0
31210	0
31211	0
31212	0
31213	0
31214	0
31215	0
31216	0
31217	0
31218	0
31219	0
31220	0
31221	0
31222	0
31223	0
31224	0
31225	0
31226	0
31227	0
31228	0
31229	0
31230	0
31231	0
31232	0
31233	0
31234	0
31235	0
31236	0
31237	0
31238	0
31239	0
31240	0
31241	0
31242	0
31243	0
31244	0
31245	0
31246	0
31247	0
31248	0
31249	0
31250	0
31251	0
31252	0
31253	0
31254	0
31255	0
31256	0
31257	0
31258	0
31259	0
31260	0
31261	0
31262	0
31263	0
31264	0
31265	0
31266	0
31267	0
31268	0
31269	0
31270	0
31271	0
31272	0
31273	0
31274	0
31275	0
31276	0
31277	0
31278	0
31279	0
31280	0
31281	0
31282	0
31283	0
31284	0
31285	0
31286	0
31287	0
31288	0
31289	0
31290	0
31291	0
31292	0
31293	0
31294	0
31295	0
31296	0
31297	0
31298	0
31299	0
31300	0
31301	0
31302	0
31303	0
31304	0
31305	0
31306	0
31307	0
31308	0
31309	0
31310	0
31311	0
31312	0
31313	0
31314	0
31315	0
31316	0
31317	0
31318	0
31319	0
31320	0
31321	0
31322	0
31323	0
31324	0
31325	0
31326	0
31327	0
31328	0
31329	0
31330	0
31331	0
31332	0
31333	0
31334	0
31335	0
31336	0
31337	0
31338	0
31339	0
31340	0
31341	0
31342	0
31343	0
31344	0
31345	0
31346	0
31347	0
31348	0
31349	0
31350	0
31351	0
31352	0
31353	0
31354	0
31355	0
31356	0
31357	0
31358	0
31359	0
31360	0
31361	0
31362	0
31363	0
31364	0
31365	0
31366	0
31367	0
31368	0
31369	0
31370	0
31371	0
31372	0
31373	0
31374	0
31375	0
31376	0
31377	0
31378	0
31379	0
31380	0
31381	0
31382	0
31383	0
31384	0
31385	0
31386	0
31387	0
31388	0
31389	0
31390	0
31391	0
31392	0
31393	0
31394	0
31395	0
31396	0
31397	0
31398	0
31399	0
31400	0
31401	0
31402	0
31403	0
31404	0
31405	0
31406	0
31407	0
31408	0
31409	0
31410	0
31411	0
31412	0
31413	0
31414	0
31415	0
31416	0
31417	0
31418	0
31419	0
31420	0
31421	0
31422	0
31423	0
31424	0
31425	0
31426	0
31427	0
31428	0
31429	0
31430	0
31431	0
31432	0
31433	0
31434	0
31435	0
31436	0
31437	0
31438	0
31439	0
31440	0
31441	0
31442	0
31443	0
31444	0
31445	0
31446	0
31447	0
31448	0
31449	0
31450	0
31451	0
31452	0
31453	0
31454	0
31455	0
31456	0
31457	0
31458	0
31459	0
31460	0
31461	0
31462	0
31463	0
31464	0
31465	0
31466	0
31467	0
31468	0
31469	0
31470	0
31471	0
31472	0
31473	0
31474	0
31475	0
31476	0
31477	0
31478	0
31479	0
31480	0
31481	0
31482	0
31483	0
31484	0
31485	0
31486	0
31487	0
31488	0
31489	0
31490	0
31491	0
31492	0
31493	0
31494	0
31495	0
31496	0
31497	0
31498	0
31499	0
31500	0
31501	0
31502	0
31503	0
31504	0
31505	0
